Time(s),Optitrack Position(m)[x,y,z],Optitrack Quaternion[x,y,z,w],Linear velocity, Angular velocity, IMU Quaternion[x,y,z,w],IMU Linear Acceleration (m/s2)[bx,by,bz],Control input[u1,u2,u3,u4] 
0.29,-0.044571,0.074421,0.12563,0.032897,0.058788,-0.043167,0.99679,-0.0045248,-0.0012491,0.0027761,0.016071,0.012599,-0.018186,0,0.03296,0.058771,-0.043312,0.99679,-1.1816,-0.043204,9.5573,1340,1200,1290,1249,0,0,0,0
0.3,-0.044563,0.07439,0.12565,0.032903,0.058781,-0.0432,0.99679,-0.0045985,-0.00025589,0.0023064,0.020607,0.012512,-0.025006,0,0.032938,0.058708,-0.043076,0.9968,-1.2303,0.44005,9.3005,1340,1200,1296,1243,0,0,0,0
0.31,-0.044554,0.074359,0.12568,0.03291,0.058771,-0.043238,0.99679,-0.0046866,0.00093285,0.0017443,0.02488,0.012374,-0.031213,0,0.032925,0.058732,-0.043186,0.9968,-1.0275,0.64698,9.6385,1340,1200,1292.6,1246.4,0,0,0,0
0.32,-0.044546,0.074329,0.1257,0.032916,0.05876,-0.043269,0.99679,-0.0047604,0.0019277,0.0012739,0.028048,0.01219,-0.035719,0,0.032919,0.058752,-0.043282,0.99679,-0.85311,0.7866,9.9206,1340,1200,1289,1250,0,0,0,0
0.33,-0.044543,0.0743,0.12571,0.032919,0.058752,-0.043282,0.99679,-0.0047909,0.0023392,0.0010793,0.029273,0.011966,-0.037436,0,0.032926,0.058746,-0.043258,0.99679,-0.91883,0.93246,9.3512,1340,1200,1290.5,1248.7,0,0,0,0
0.34,-0.044544,0.074273,0.12573,0.032919,0.058745,-0.043277,0.99679,-0.0047457,0.0020458,0.0011707,0.027544,0.011075,-0.035435,0,0.032932,0.058738,-0.043228,0.99679,-0.97771,1.0101,8.8412,1340,1200,1292,1247,0,0,0,0
0.35,-0.044546,0.074246,0.12574,0.03292,0.058738,-0.043262,0.99679,-0.0046305,0.0012946,0.0014051,0.02312,0.0090924,-0.030115,0,0.032931,0.058733,-0.043211,0.99679,-0.95786,0.97693,8.8404,1340,1200,1291.9,1246.6,0,0,0,0
0.36,-0.04455,0.074219,0.12576,0.03292,0.058731,-0.043242,0.99679,-0.0044734,0.00026018,0.0017289,0.017026,0.0062947,-0.022369,0,0.032928,0.058729,-0.043194,0.9968,-0.90764,0.89326,8.8404,1340,1200,1291.5,1246.3,0,0,0,0
0.37,-0.044554,0.074193,0.12577,0.03292,0.058725,-0.043219,0.99679,-0.0043022,-0.00088289,0.0020885,0.010286,0.0029564,-0.013094,0,0.032925,0.058725,-0.04318,0.9968,-0.84666,0.79164,8.8404,1340,1200,1291.2,1246.1,0,0,0,0
0.38,-0.044559,0.074169,0.12578,0.03292,0.05872,-0.043197,0.9968,-0.0041449,-0.0019602,0.0024304,0.0039281,-0.00064749,-0.0031831,0,0.032922,0.058721,-0.04317,0.9968,-0.79443,0.70462,8.8404,1340,1200,1291,1246,0,0,0,0
0.39,-0.044564,0.074146,0.12579,0.03292,0.058716,-0.043178,0.9968,-0.0040293,-0.0027971,0.0027009,-0.0010231,-0.0042419,0.0064684,0,0.03292,0.058715,-0.043166,0.9968,-0.77048,0.66472,8.8405,1340,1200,1291,1248,0,0,0,0
0.4,-0.044569,0.074127,0.1258,0.03292,0.058715,-0.043166,0.9968,-0.0039834,-0.0032192,0.0028464,-0.0035416,-0.0075519,0.014966,0,0.032967,0.058706,-0.04329,0.99679,-0.86982,1.0127,9.5373,1340,1200,1291,1248,0,0,0,0
0.41,-0.044575,0.074108,0.12581,0.032922,0.058714,-0.043158,0.9968,-0.0041094,-0.0033585,0.002906,-0.0043998,-0.011065,0.0234,0,0.03296,0.05871,-0.043251,0.99679,-0.95232,1.0917,9.4363,1340,1200,1291,1248,0,0,0,0
0.42,-0.044581,0.074091,0.12582,0.032925,0.058713,-0.043151,0.9968,-0.0044495,-0.0034828,0.0029599,-0.0051664,-0.015269,0.033103,0,0.032947,0.058719,-0.043171,0.9968,-1.0233,1.1387,9.2217,1340,1200,1290.5,1248.5,0,0,0,0
0.43,-0.044587,0.074074,0.12583,0.03293,0.058713,-0.043145,0.9968,-0.004932,-0.0035908,0.0030074,-0.0058344,-0.019803,0.04333,0,0.032939,0.058725,-0.043118,0.9968,-1.0598,1.1569,9.0806,1340,1200,1290,1249,0,0,0,0
0.44,-0.044595,0.074058,0.12584,0.032935,0.058713,-0.04314,0.9968,-0.0054853,-0.0036816,0.0030477,-0.0063964,-0.024306,0.053338,0,0.032943,0.05872,-0.04312,0.9968,-1.0618,1.0781,9.4254,1341.6,1201.6,1290.6,1245,0,0,0,0
0.45,-0.044603,0.074043,0.12585,0.03294,0.058712,-0.043135,0.9968,-0.0060377,-0.003754,0.0030803,-0.006845,-0.028419,0.06238,0,0.032948,0.058712,-0.043126,0.9968,-1.0628,0.90738,10.032,1344,1204,1291.9,1239.1,0,0,0,0
0.46,-0.044611,0.07403,0.12586,0.032944,0.058712,-0.043131,0.9968,-0.0065175,-0.0038068,0.0031043,-0.0071729,-0.03178,0.069713,0,0.03293,0.058718,-0.043118,0.9968,-1.1562,0.79092,10.255,1343.5,1203.5,1293.1,1239.3,0,0,0,0
0.47,-0.044619,0.07402,0.12586,0.032947,0.058712,-0.043128,0.9968,-0.0068531,-0.003839,0.003119,-0.0073726,-0.03403,0.074592,0,0.032882,0.058732,-0.043098,0.9968,-1.3891,0.69031,10.434,1342.1,1202.1,1294.4,1240.1,0,0,0,0
0.48,-0.044628,0.074011,0.12587,0.032948,0.058712,-0.043126,0.9968,-0.0069728,-0.0038487,0.0031231,-0.0074348,-0.034802,0.076261,0,0.032832,0.058747,-0.043077,0.9968,-1.6327,0.57665,10.557,1340.7,1200.7,1295.5,1241.4,0,0,0,0
0.49,-0.044637,0.074005,0.12588,0.032941,0.058715,-0.043125,0.9968,-0.0068519,-0.0035442,0.0027829,-0.0063146,-0.030779,0.068742,0,0.032807,0.058755,-0.043066,0.9968,-1.7574,0.42145,10.606,1340,1200,1296,1242.9,0,0,0,0
0.5,-0.044647,0.073999,0.12588,0.032924,0.058723,-0.043123,0.9968,-0.0065659,-0.0028241,0.0019783,-0.0034764,-0.021266,0.050962,0,0.032844,0.058742,-0.043127,0.9968,-1.5874,0.049721,10.265,1340,1200,1293.8,1245.6,0,0,0,0
0.51,-0.044658,0.073995,0.12589,0.032902,0.058734,-0.043122,0.9968,-0.0061982,-0.0018979,0.00094342,0.00058136,-0.0090294,0.028092,0,0.03289,0.058727,-0.043201,0.9968,-1.2497,-0.27577,9.7298,1340,1200,1291,1248,0,0,0,0
0.52,-0.044669,0.073991,0.1259,0.03288,0.058745,-0.043121,0.9968,-0.0058317,-0.00097497,-8.7774e-05,0.0053605,0.0031635,0.0053034,0,0.032866,0.05875,-0.043144,0.9968,-0.89781,0.083878,9.4979,1340,1200,1293.3,1245.7,0,0,0,0
0.53,-0.04468,0.073986,0.1259,0.032863,0.058754,-0.04312,0.9968,-0.0055498,-0.00026481,-0.00088125,0.010363,0.012546,-0.012232,0,0.032865,0.058758,-0.043137,0.9968,-0.80802,0.30059,9.5072,1340,1200,1296,1243,0,0,0,0
